CoAgYear|ProjectID|SubprojectID|ObjectClassID|ItemNo|AmendNo|ItemDescription|ItemDescriptionD|Restrict|CashOnHand|Carryover|New|Total|Unit|Qty|OP1|OP2|OP3|OP4|OP5|_datecreated|_usercreated|_dateupdated|_userupdated
1|CU2-MOPH|-|1|1|0|MoPH Principle Investigator|(Permanent Secretary)||0.00|0.00|-0.00|0.00|Person|1|0.00|12.00|0.00||||||
1|CU2-MOPH|-|1|2|0|MoPH Co-Principle Investigator|(Deputy Permanent Secretary)||0.00|0.00|-0.00|0.00|Person|1|0.00|12.00|0.00||||||
1|CU2-MOPH|-|1|3|0|Program Administrative Director|(Director of Bureau of Policy and Strategy)||0.00|0.00|-0.00|0.00|Person|1|0.00|12.00|0.00||||||
1|CU2-MOPH|-|1|4|0|Project Manager|(Dr.Chakrarat  Pittayawonganon)||0.00|0.00|-0.00|0.00|Person|1|0.00|12.00|0.00||||||
1|CU2-MOPH|-|1|5|0|Project Manager Assistant|(Dr.Thongtana Permbotsri)||0.00|0.00|-0.00|0.00|Person|1|0.00|12.00|0.00||||||
1|CU2-MOPH|-|1|6|0|Project Manager Assistant|(Dr.Chaninan Sonthichai)||0.00|0.00|-0.00|0.00|Person|1|0.00|12.00|0.00||||||
1|CU2-MOPH|-|1|7|0|Project Coordinator|(Ms.Nichakorn Sirikanokvilai)||0.00|0.00|-0.00|0.00|Person|1|0.00|12.00|0.00||||||
1|CU2-MOPH|-|1|8|0|MoPH CoAg Coordinator|(Ms.Rossukon Kangvallert)||0.00|0.00|495000.00|495000.00|Person|1|50.00|12.00|82500.00||||||
1|CU2-MOPH|-|1|9|0|MoPH CoAg Coordinator Assistant|(Ms.Juthatip Vivattanapan)||0.00|0.00|192804.00|192804.00|Person|1|20.00|12.00|80335.00||||||
1|CU2-MOPH|-|1|10|0|Senior Administrative Management Coordinator|(Mr.Kritchai Cherdchuphong)||0.00|0.00|485916.00|485916.00|Person|1|100.00|12.00|40493.00||||||
1|CU2-MOPH|-|1|10|1|Senior Administrative Management Coordinator|(Mr.Kritchai Cherdchuphong)|||||483591.00|Annual|||||||20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|11|0|Senior Financial and Administrative officer|(Ms.Duangputta Yongrattanakit)||0.00|0.00|485916.00|485916.00|Perdon|1|100.00|12.00|40493.00||||||
1|CU2-MOPH|-|1|11|1|Senior Financial and Administrative officer|(Ms.Duangputta Yongrattanakit)|||||483591.00|Annual|||||||20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|12|0|Over time fulltime staff|(60THB or $1.76 * 50 hours * 4 persons * 6 months)||0.00|0.00|72000.00|72000.00|Annual||||||||||
1|CU2-MOPH|-|1|12|1|Over time fulltime staff|(60THB or $1.76 * 50 hours * 4 persons * 6 months)|||||38300.00|Annual|||||||20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|13|0|Compensation for government staff|(70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)||0.00|0.00|136920.00|136920.00|Annual||||||||||
1|CU2-MOPH|-|1|13|1|Compensation for government staff|(70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)|||||123200.00|Annual|||||||20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|2|1|0|Senior Administrative Management Coordinator|(Mr.Kritchai Cherdchuphong)||0.00|0.00|9000.00|9000.00|Person|1|485916.00|5.00|||||||
1|CU2-MOPH|-|2|2|0|Senior Financial and Administrative officer|(Ms.Duangputta Yongrattanakit)||0.00|0.00|9000.00|9000.00|Person|1|485916.00|5.00|||||||
1|CU2-MOPH|-|2|3|0|Annual Medical Check-up|(2,000THB or $58.82 * 2 Persons)||0.00|0.00|4000.00|4000.00|Annual||||||||||
1|CU2-MOPH|-|3|1|0|Meeting/Training/Workshop/Meeting Financial management and other meeting related|(Non-local participants)||0.00|0.00|400000.00|400000.00|Time|1|80.00|2.00|2000.00|1000.00|0.00||||
1|CU2-MOPH|-|3|1|1|Meeting/Training/Workshop/Meeting Financial management and other meeting related|(Non-local participants)|||||560000.00|Time|2|50.00|2.00|2000.00|1600.00|0.00|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|3|2|0|Supervisory visit/site visit|||0.00|0.00|60000.00|60000.00|Time|3|2.00|2.00|2000.00|6000.00|0.00||||
1|CU2-MOPH|-|3|2|1|Supervisory visit/site visit||||||190000.00|Time|8|3.00|2.00|2000.00|3500.00|1250.00|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|3|3|0|Capacity Building|(International Training/Meeting/Seminar)||0.00|0.00|900000.00|900000.00|Time|1|10.00|4.00|10000.00|50000.00|0.00||||
1|CU2-MOPH|-|3|3|1|Capacity Building|(International Training/Meeting/Seminar)|||||444978.00|Time|1|5.00|4.00|10000.00|48995.60|0.00|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|3|4|0|Sub-Steering committee meeting and other meeting for support Sub-Steering|(GAP&HSRP,NCD, DGMQ and Data)||0.00|0.00|40000.00|40000.00|Time|5|2.00|1.00|1000.00|3000.00|0.00||||
